index,CAP,GW,Mix,No_CAP,Res,SW
1987,256.529870841651,208.96612634408604,187.4435,119.41511805555557,78.6,83.625
1988,278.3159022556391,200.60974926549144,180.95499999999998,121.12109788359787,76.1,58.18333333333333
1989,269.86096995287926,193.16197984060008,187.775,142.67056547619046,66.69999999999999,84.8125
1990,261.43193394037655,187.9469797726783,199.0716,128.68188492063493,57.0,151.05125
1991,263.8485951072737,220.85128157894735,279.3381818181818,149.9670588235294,64.375,153.11041666666665
1992,271.46711596009976,198.74684637188207,219.42458333333335,126.10518292682927,56.2,105.44166666666668
1993,253.4718713687673,210.4987838300788,207.4815384615385,149.97044871794873,54.35,151.54999999999998
1994,258.2097205588822,212.80053079865579,196.02076923076922,174.28842615012107,54.3,153.5
1995,252.3123369210698,223.78838049753776,193.80481481481482,116.24147086466165,47.79999999999999,98.25833333333334
1996,267.7874844720497,231.1674724591329,213.5384,106.83224637681158,50.5,153.993125
1997,257.6967396313364,226.7593350222482,198.24759999999998,148.4427876984127,60.62499999999999,156.1125
1998,265.5473951175636,226.2507532181572,199.73739130434782,145.74167327108358,59.8,156.11874999999998
1999,253.58467128754464,220.38179581529582,209.6480769230769,150.05586767363693,55.050000000000004,139.87875
2000,267.3176059544659,229.10792002237136,196.1833333333333,150.83046850746848,64.4,202.92499999999998
2001,245.2381435110393,229.18211771220982,223.0823076923077,162.99422452158436,50.8,84.58
2002,256.9426365327381,219.98581858725362,296.38,171.74794285714285,57.4,127.94749999999999
2003,258.7694959215893,228.69840020536515,203.9788,164.93055200969278,64.55000000000001,130.87723214285714
2004,256.89303486646884,217.93425697450698,165.48739130434782,168.62353291316526,58.85,129.27
2005,258.4424140009272,226.61661847922193,203.63869565217394,165.88308736217132,61.75,111.27916666666665
2006,262.0386341589267,228.37271001683504,247.46407407407406,182.9859368932039,62.75,111.49513888888889
2007,256.4636886261631,220.79131114839672,235.1562068965517,170.64835964294102,59.3,103.46607142857144
2008,246.97351411685244,212.0904990723562,373.6454166666667,169.71032236702038,48.56666666666666,64.37567307692308
2009,249.25919063180825,232.0710865825688,287.4259090909091,171.35312916026626,45.800000000000004,103.21229870129869
2010,247.59848384240814,226.37803727086447,253.5957142857143,171.64120653095844,45.800000000000004,137.44826666666665
2011,250.05463520749666,229.63697260345188,235.19064516129032,171.5342798982188,47.56666666666666,98.51358333333333
2012,243.65200203500203,228.59983809817635,236.34924731182795,177.074563172043,49.53333333333333,114.15430555555555
2013,245.72642309458217,228.89127244202828,230.30577777777776,175.85792441421012,54.366666666666674,121.13432727272728
2014,247.01836104269296,220.85921738202006,236.84120967741936,176.76555175983435,52.9,101.24980555555555
2015,245.14240159441954,225.90168271334792,240.39275862068968,177.60600137741045,52.86666666666667,100.79894444444444
2016,241.90240955555555,222.72985854025583,213.54494252873562,181.7352850877193,54.833333333333336,124.77763888888889
2017,246.68251220897218,226.95858823219555,206.55692307692306,172.74869056417836,53.76666666666666,117.75450000000001
2018,238.11896646120377,237.14842408712363,197.28123456790124,176.2358052507837,53.666666666666664,119.5711515151515
2019,238.3037127166024,232.96623367895543,230.3055172413793,170.26480050505052,54.56666666666667,107.88373376623376
2020,238.2261945835131,233.3970988067358,238.22880952380953,159.43795614035088,53.73333333333333,107.72818594104308
2021,243.82310371712697,243.24268765133172,232.24896551724134,176.29222470238096,53.366666666666674,135.721
2022,243.52435691393907,240.1286294326241,185.6478431372549,166.91861882716051,58.099999999999994,117.26944444444445
2023,250.5793015873016,230.30930851063832,356.16999999999996,134.13767857142858,,181.9
